id,product_id,size,price,description,description_icon_alts,colors
1114.0,20137.0,Age 10-11,£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Ayr Gingham Summer Dress offers a classic style perfect for those warmer months. Designed with durability and comfort in mind, the Ayr easily lasts the rigours of both classroom and playground activities.
button front corded gingham dress
contrast white trim on sleeves and pockets
tie belt at back
pointed revere collar
taped neck seam
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon', 'Sustainable Cotton Icon']",['Green/White']
1115.0,20137.0,Age 11-12,£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Ayr Gingham Summer Dress offers a classic style perfect for those warmer months. Designed with durability and comfort in mind, the Ayr easily lasts the rigours of both classroom and playground activities.
button front corded gingham dress
contrast white trim on sleeves and pockets
tie belt at back
pointed revere collar
taped neck seam
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon', 'Sustainable Cotton Icon']",['Green/White']
1116.0,20137.0,Age 12-13,£14.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Ayr Gingham Summer Dress offers a classic style perfect for those warmer months. Designed with durability and comfort in mind, the Ayr easily lasts the rigours of both classroom and playground activities.
button front corded gingham dress
contrast white trim on sleeves and pockets
tie belt at back
pointed revere collar
taped neck seam
Fabric & care
65% recycled polyester
35% cotton
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon', 'Sustainable Cotton Icon']",['Green/White']
1117.0,20138.0,,£6.00,Pex Graduate Twin Pack Long Socks-White,[],['White']
1118.0,20138.0,Shoe Childs UK 6-8H,£6.00,Pex Graduate Twin Pack Long Socks-White,[],['White']
1119.0,20138.0,Shoe Childs UK 9-12,£6.00,Pex Graduate Twin Pack Long Socks-White,[],['White']
1120.0,20138.0,Shoe Childs UK 12H-3H,£6.00,Pex Graduate Twin Pack Long Socks-White,[],['White']
1121.0,20138.0,Shoe UK 4-7,£6.00,Pex Graduate Twin Pack Long Socks-White,[],['White']
1122.0,20138.0,Shoe UK 7-11,£6.00,Pex Graduate Twin Pack Long Socks-White,[],['White']
1123.0,20139.0,,£6.00,"Introducing the essential best-selling Pex Graduate Twin Pack Long Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks come in a handy twin-pack.
soft cotton knit
reinforced toes
twin pack
adjustable fit
knee length
Fabric & care
cotton
Click here for our symbols glossary",[],['Grey']
1124.0,20139.0,Shoe Childs UK 6-8H,£6.00,"Introducing the essential best-selling Pex Graduate Twin Pack Long Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks come in a handy twin-pack.
soft cotton knit
reinforced toes
twin pack
adjustable fit
knee length
Fabric & care
cotton
Click here for our symbols glossary",[],['Grey']
1125.0,20139.0,Shoe Childs UK 9-12,£6.00,"Introducing the essential best-selling Pex Graduate Twin Pack Long Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks come in a handy twin-pack.
soft cotton knit
reinforced toes
twin pack
adjustable fit
knee length
Fabric & care
cotton
Click here for our symbols glossary",[],['Grey']
1126.0,20139.0,Shoe Childs UK 12H-3H,£6.00,"Introducing the essential best-selling Pex Graduate Twin Pack Long Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks come in a handy twin-pack.
soft cotton knit
reinforced toes
twin pack
adjustable fit
knee length
Fabric & care
cotton
Click here for our symbols glossary",[],['Grey']
1127.0,20139.0,Shoe UK 4-7,£6.00,"Introducing the essential best-selling Pex Graduate Twin Pack Long Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks come in a handy twin-pack.
soft cotton knit
reinforced toes
twin pack
adjustable fit
knee length
Fabric & care
cotton
Click here for our symbols glossary",[],['Grey']
1128.0,20139.0,Shoe UK 7-11,£6.00,"Introducing the essential best-selling Pex Graduate Twin Pack Long Socks. Designed in a cotton-rich smooth knit material with reinforced toes, these socks are both smart and durable, keeping their colour and shape wash after wash. These socks come in a handy twin-pack.
soft cotton knit
reinforced toes
twin pack
adjustable fit
knee length
Fabric & care
cotton
Click here for our symbols glossary",[],['Grey']
1129.0,20140.0,,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
1130.0,20140.0,Shoe Childs UK 6-8H,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
1131.0,20140.0,Shoe Childs UK 9-12,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
1132.0,20140.0,Shoe Childs UK 12H-3H,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
1133.0,20140.0,Shoe UK 11-13,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
1134.0,20140.0,Shoe UK 4-7,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
1135.0,20140.0,Shoe UK 7-11,£7.00,Pex Award 5 Pair Pack Short Socks-White,[],['White']
1136.0,20141.0,,£7.00,Pex Award 5 Pair Pack Short Socks-Grey,[],['Grey']
1137.0,20141.0,Shoe Childs UK 6-8H,£7.00,Pex Award 5 Pair Pack Short Socks-Grey,[],['Grey']
1138.0,20141.0,Shoe Childs UK 9-12,£7.00,Pex Award 5 Pair Pack Short Socks-Grey,[],['Grey']
1139.0,20141.0,Shoe Childs UK 12H-3H,£7.00,Pex Award 5 Pair Pack Short Socks-Grey,[],['Grey']
1140.0,20141.0,Shoe UK 4-7,£7.00,Pex Award 5 Pair Pack Short Socks-Grey,[],['Grey']
1141.0,20141.0,Shoe UK 7-11,£7.00,Pex Award 5 Pair Pack Short Socks-Grey,[],['Grey']
1142.0,20142.0,,£11.50,Bro Alun PE T Shirt-White/Red,[],['White/Red']
1143.0,20142.0,"Chest 18/20""",£11.50,Bro Alun PE T Shirt-White/Red,[],['White/Red']
1144.0,20142.0,"Chest 22/24""",£11.50,Bro Alun PE T Shirt-White/Red,[],['White/Red']
1145.0,20142.0,"Chest 26/28""",£11.50,Bro Alun PE T Shirt-White/Red,[],['White/Red']
1146.0,20142.0,"Chest 30/32""",£11.50,Bro Alun PE T Shirt-White/Red,[],['White/Red']
1147.0,20142.0,"Chest 32/34""",£11.50,Bro Alun PE T Shirt-White/Red,[],['White/Red']
1148.0,20142.0,"Chest 34/36""",£11.50,Bro Alun PE T Shirt-White/Red,[],['White/Red']
1149.0,20143.0,,£5.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
1150.0,20143.0,"Waist 14""/16""",£5.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
1151.0,20143.0,"Waist 18/20""",£7.75,David Luke Shadow Stripe Shorts-Black,[],['Black']
1152.0,20143.0,"Waist 22/24""",£7.75,David Luke Shadow Stripe Shorts-Black,[],['Black']
1153.0,20143.0,"Waist 24/26""",£7.75,David Luke Shadow Stripe Shorts-Black,[],['Black']
1154.0,20143.0,"Waist 26/28""",£7.75,David Luke Shadow Stripe Shorts-Black,[],['Black']
1155.0,20143.0,"Waist 28/30""",£10.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
1156.0,20143.0,"Waist 30/32""",£10.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
1157.0,20143.0,"Waist 34/36""",£10.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
1158.0,20143.0,"Waist 38/40""",£10.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
1159.0,20143.0,"Waist 42/44""",£10.25,David Luke Shadow Stripe Shorts-Black,[],['Black']
1160.0,20144.0,,£8.00,Banner Triple Pack White PE Socks-White,[],['White']
1161.0,20144.0,Shoe Childs UK 9-12,£8.00,Banner Triple Pack White PE Socks-White,[],['White']
1162.0,20144.0,Shoe Childs UK 12-2,£8.00,Banner Triple Pack White PE Socks-White,[],['White']
1163.0,20144.0,Shoe UK 11-13,£9.00,Banner Triple Pack White PE Socks-White,[],['White']
,,,,,,
,,,,,,
1164.0,20146.0,,£6.00,William Turner Fleece Gloves-Bottle,[],['Bottle']
1165.0,20146.0,Age 2-4,£6.00,William Turner Fleece Gloves-Bottle,[],['Bottle']
1166.0,20146.0,Age 5-7,£6.00,William Turner Fleece Gloves-Bottle,[],['Bottle']
1167.0,20146.0,Age 7-9,£6.00,William Turner Fleece Gloves-Bottle,[],['Bottle']
1168.0,20146.0,Age 9-12,£6.00,William Turner Fleece Gloves-Bottle,[],['Bottle']
1169.0,20146.0,Age 13-15,£7.50,William Turner Fleece Gloves-Bottle,[],['Bottle']
1170.0,20146.0,Youths,£7.50,William Turner Fleece Gloves-Bottle,[],['Bottle']
1171.0,20147.0,,£6.75,William Turner Fleece Hat-Bottle,[],['Bottle']
1172.0,20147.0,Standard,£6.75,William Turner Fleece Hat-Bottle,[],['Bottle']
1173.0,20147.0,Small,£6.75,William Turner Fleece Hat-Bottle,[],['Bottle']
,,,,,,
,,,,,,
1174.0,20149.0,,£9.50,Sew-On Woven Name Tapes-Multi,[],['Multi']
1175.0,20149.0,Qty 144,£9.50,Sew-On Woven Name Tapes-Multi,[],['Multi']
1176.0,20149.0,Qty 36,£9.50,Sew-On Woven Name Tapes-Multi,[],['Multi']
1177.0,20149.0,Qty 72,£9.50,Sew-On Woven Name Tapes-Multi,[],['Multi']
1178.0,20150.0,,£15.00,Bro Famau Sweatshirt-Maroon,[],['Maroon']
1179.0,20150.0,Age 3-4,£15.00,Bro Famau Sweatshirt-Maroon,[],['Maroon']
1180.0,20150.0,Age 5-6,£15.00,Bro Famau Sweatshirt-Maroon,[],['Maroon']
1181.0,20150.0,Age 7-8,£15.00,Bro Famau Sweatshirt-Maroon,[],['Maroon']
1182.0,20150.0,Age 9-10,£15.00,Bro Famau Sweatshirt-Maroon,[],['Maroon']
1183.0,20150.0,Age 11-12,£15.00,Bro Famau Sweatshirt-Maroon,[],['Maroon']
1184.0,20150.0,Age 13,£15.00,Bro Famau Sweatshirt-Maroon,[],['Maroon']
1185.0,20151.0,,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3051 Junior Slim Fit Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1186.0,20151.0,Age 3-4,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3051 Junior Slim Fit Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1187.0,20151.0,Age 4-5,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3051 Junior Slim Fit Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1188.0,20151.0,Age 5-6,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3051 Junior Slim Fit Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1189.0,20151.0,Age 6-7,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3051 Junior Slim Fit Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1190.0,20151.0,Age 8-9,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3051 Junior Slim Fit Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1191.0,20151.0,Age 9-10,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3051 Junior Slim Fit Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1192.0,20151.0,Age 10-11,£12.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3051 Junior Slim Fit Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1193.0,20151.0,Age 11-12,£12.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3051 Junior Slim Fit Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1194.0,20151.0,Age 13,£12.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3051 Junior Slim Fit Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1195.0,20151.0,Age 14,£12.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3051 Junior Slim Fit Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1196.0,20151.0,Age 15-16,£12.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3051 Junior Slim Fit Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1197.0,20151.0,Age 16,£12.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3051 Junior Slim Fit Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1198.0,20152.0,,£12.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3052 Junior Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a traditional standard fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1199.0,20152.0,Age 16-17,£13.75,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3052 Junior Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a traditional standard fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1200.0,20152.0,Age 13,£12.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3052 Junior Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a traditional standard fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1201.0,20152.0,Age 14,£12.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3052 Junior Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a traditional standard fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1202.0,20152.0,Age 15-16,£13.75,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3052 Junior Trouser is optimised for comfort throughout the school day with an elasticated back and hook & bar fastening. This uniform essential provides a smart look with a traditional standard fit design and tailored front waistband.
flat front with elasticated back waist
two side pockets
tailored waistband with belt loops
hook and bar fastening
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1203.0,20153.0,,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3048 Pull-On Trouser is optimised for comfort throughout the school day with an elasticated back and pull-on design. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
mock fly and two side pockets
tailored front waistband
slim fit
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1204.0,20153.0,Age 2-3,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3048 Pull-On Trouser is optimised for comfort throughout the school day with an elasticated back and pull-on design. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
mock fly and two side pockets
tailored front waistband
slim fit
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1205.0,20153.0,Age 3-4,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3048 Pull-On Trouser is optimised for comfort throughout the school day with an elasticated back and pull-on design. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
mock fly and two side pockets
tailored front waistband
slim fit
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1206.0,20153.0,Age 4-5,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3048 Pull-On Trouser is optimised for comfort throughout the school day with an elasticated back and pull-on design. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
mock fly and two side pockets
tailored front waistband
slim fit
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1207.0,20153.0,Age 5-6,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3048 Pull-On Trouser is optimised for comfort throughout the school day with an elasticated back and pull-on design. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
mock fly and two side pockets
tailored front waistband
slim fit
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1208.0,20153.0,Age 6-7,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3048 Pull-On Trouser is optimised for comfort throughout the school day with an elasticated back and pull-on design. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
mock fly and two side pockets
tailored front waistband
slim fit
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1209.0,20153.0,Age 7-8,£10.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3048 Pull-On Trouser is optimised for comfort throughout the school day with an elasticated back and pull-on design. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
mock fly and two side pockets
tailored front waistband
slim fit
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1210.0,20153.0,Age 11-12,£12.00,"Established in 1976, Zeco has always supplied the very best in quality, hard wearing schoolwear garments. The Zeco BT3048 Pull-On Trouser is optimised for comfort throughout the school day with an elasticated back and pull-on design. This uniform essential provides a smart look with a slim fit design and tailored front waistband.
flat front with elasticated back waist
mock fly and two side pockets
tailored front waistband
slim fit
stain resistant teflon ecoelite℠ finish
Fabric & care
65%polyester 35% viscose
Click here for our symbols glossary",[],['Grey']
1211.0,20154.0,,£10.75,Bro Famau Polo Shirt-White,[],['White']
1212.0,20154.0,Age 3-4,£10.75,Bro Famau Polo Shirt-White,[],['White']
1213.0,20154.0,Age 5-6,£10.75,Bro Famau Polo Shirt-White,[],['White']
1214.0,20154.0,Age 7-8,£10.75,Bro Famau Polo Shirt-White,[],['White']
1215.0,20154.0,Age 9-10,£10.75,Bro Famau Polo Shirt-White,[],['White']
1216.0,20154.0,Age 11-12,£10.75,Bro Famau Polo Shirt-White,[],['White']
1217.0,20154.0,Age 13,£10.75,Bro Famau Polo Shirt-White,[],['White']
1218.0,20154.0,Small,£13.00,Bro Famau Polo Shirt-White,[],['White']
1219.0,20155.0,,£19.50,Bro Famau Fleece-Burgundy,[],['Burgundy']
1220.0,20155.0,Age 3-4,£19.50,Bro Famau Fleece-Burgundy,[],['Burgundy']
1221.0,20155.0,Age 5-6,£19.50,Bro Famau Fleece-Burgundy,[],['Burgundy']
1222.0,20155.0,Age 7-8,£19.50,Bro Famau Fleece-Burgundy,[],['Burgundy']
1223.0,20155.0,Age 9-10,£19.50,Bro Famau Fleece-Burgundy,[],['Burgundy']
1224.0,20155.0,Age 11-12,£19.50,Bro Famau Fleece-Burgundy,[],['Burgundy']
1225.0,20156.0,,£39.75,Bro Famau Waterproof Coat-Burgundy,[],['Burgundy']
1226.0,20156.0,Age 5-6,£39.75,Bro Famau Waterproof Coat-Burgundy,[],['Burgundy']
1227.0,20156.0,Age 9-10,£39.75,Bro Famau Waterproof Coat-Burgundy,[],['Burgundy']
1228.0,20156.0,Age 11-12,£39.75,Bro Famau Waterproof Coat-Burgundy,[],['Burgundy']
1229.0,20157.0,,£16.25,Bro Famau Cardigan-Maroon,[],['Maroon']
1230.0,20157.0,Age 3-4,£16.25,Bro Famau Cardigan-Maroon,[],['Maroon']
1231.0,20157.0,Age 5-6,£16.25,Bro Famau Cardigan-Maroon,[],['Maroon']
1232.0,20157.0,Age 7-8,£16.25,Bro Famau Cardigan-Maroon,[],['Maroon']
1233.0,20157.0,Age 9-10,£16.25,Bro Famau Cardigan-Maroon,[],['Maroon']
1234.0,20157.0,Age 11-12,£16.25,Bro Famau Cardigan-Maroon,[],['Maroon']
1235.0,20157.0,Age 13,£16.25,Bro Famau Cardigan-Maroon,[],['Maroon']
1236.0,20158.0,,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Junior Banbury Deep Waist Skirt offers a traditional pleated style, ideal for every season. The elasticated back and pull-on design provide extra comfort throughout the school day.
pull on pleated skirt
deep yoke
elasticated back waist
Fabric & care
100% recycled polyester
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
1237.0,20158.0,Age 3-4,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Junior Banbury Deep Waist Skirt offers a traditional pleated style, ideal for every season. The elasticated back and pull-on design provide extra comfort throughout the school day.
pull on pleated skirt
deep yoke
elasticated back waist
Fabric & care
100% recycled polyester
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
1238.0,20158.0,Age 4-5,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Junior Banbury Deep Waist Skirt offers a traditional pleated style, ideal for every season. The elasticated back and pull-on design provide extra comfort throughout the school day.
pull on pleated skirt
deep yoke
elasticated back waist
Fabric & care
100% recycled polyester
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
1239.0,20158.0,Age 6-7,£10.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Junior Banbury Deep Waist Skirt offers a traditional pleated style, ideal for every season. The elasticated back and pull-on design provide extra comfort throughout the school day.
pull on pleated skirt
deep yoke
elasticated back waist
Fabric & care
100% recycled polyester
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
1240.0,20158.0,Age 8-9,£12.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Junior Banbury Deep Waist Skirt offers a traditional pleated style, ideal for every season. The elasticated back and pull-on design provide extra comfort throughout the school day.
pull on pleated skirt
deep yoke
elasticated back waist
Fabric & care
100% recycled polyester
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
1241.0,20158.0,Age 9-10,£12.00,"As the UK’s largest and leading schoolwear supplier, Banner is passionate about making every student look and feel great by producing sustainable and affordable quality schoolwear. The Banner Junior Banbury Deep Waist Skirt offers a traditional pleated style, ideal for every season. The elasticated back and pull-on design provide extra comfort throughout the school day.
pull on pleated skirt
deep yoke
elasticated back waist
Fabric & care
100% recycled polyester
Click here for our symbols glossary","['Eco Product Icon', 'Delivered On Hanger Icon', '40 Degree Icon']",['Grey']
