id,schoolsupplier_id,name,link,starting_price,image,label,size,variant_price,product_id
41914.0,asd_0,White Boys Short Sleeve School Shirt 5 Pack,"https://direct.asda.com/george/school/boys-school-shirts/white-boys-short-sleeve-school-shirt-5-pack/GEM1087995-23619,default,pd.html?clr=White",8.5,"https://asda.scene7.com/is/image/Asda/5059196119534?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,8-9 Yrs,11.0,41914
41914.0,asd_0,White Boys Short Sleeve School Shirt 5 Pack,"https://direct.asda.com/george/school/boys-school-shirts/white-boys-short-sleeve-school-shirt-5-pack/GEM1087995-23619,default,pd.html?clr=White",8.5,"https://asda.scene7.com/is/image/Asda/5059196119534?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,9-10 Yrs,11.0,41914
41914.0,asd_0,White Boys Short Sleeve School Shirt 5 Pack,"https://direct.asda.com/george/school/boys-school-shirts/white-boys-short-sleeve-school-shirt-5-pack/GEM1087995-23619,default,pd.html?clr=White",8.5,"https://asda.scene7.com/is/image/Asda/5059196119534?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,10-11 Yrs,13.5,41914
41914.0,asd_0,White Boys Short Sleeve School Shirt 5 Pack,"https://direct.asda.com/george/school/boys-school-shirts/white-boys-short-sleeve-school-shirt-5-pack/GEM1087995-23619,default,pd.html?clr=White",8.5,"https://asda.scene7.com/is/image/Asda/5059196119534?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,11-12 Yrs,13.5,41914
41914.0,asd_0,White Boys Short Sleeve School Shirt 5 Pack,"https://direct.asda.com/george/school/boys-school-shirts/white-boys-short-sleeve-school-shirt-5-pack/GEM1087995-23619,default,pd.html?clr=White",8.5,"https://asda.scene7.com/is/image/Asda/5059196119534?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,12-13 Yrs,13.5,41914
41914.0,asd_0,White Boys Short Sleeve School Shirt 5 Pack,"https://direct.asda.com/george/school/boys-school-shirts/white-boys-short-sleeve-school-shirt-5-pack/GEM1087995-23619,default,pd.html?clr=White",8.5,"https://asda.scene7.com/is/image/Asda/5059196119534?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,13-14 Yrs,13.5,41914
41914.0,asd_0,White Boys Short Sleeve School Shirt 5 Pack,"https://direct.asda.com/george/school/boys-school-shirts/white-boys-short-sleeve-school-shirt-5-pack/GEM1087995-23619,default,pd.html?clr=White",8.5,"https://asda.scene7.com/is/image/Asda/5059196119534?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,14-15 Yrs,16.0,41914
41914.0,asd_0,White Boys Short Sleeve School Shirt 5 Pack,"https://direct.asda.com/george/school/boys-school-shirts/white-boys-short-sleeve-school-shirt-5-pack/GEM1087995-23619,default,pd.html?clr=White",8.5,"https://asda.scene7.com/is/image/Asda/5059196119534?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,15-16 Yrs,16.0,41914
41914.0,asd_0,White Boys Short Sleeve School Shirt 5 Pack,"https://direct.asda.com/george/school/boys-school-shirts/white-boys-short-sleeve-school-shirt-5-pack/GEM1087995-23619,default,pd.html?clr=White",8.5,"https://asda.scene7.com/is/image/Asda/5059196119534?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,16-17 Yrs,16.0,41914
41914.0,asd_0,White Boys Short Sleeve School Shirt 5 Pack,"https://direct.asda.com/george/school/boys-school-shirts/white-boys-short-sleeve-school-shirt-5-pack/GEM1087995-23619,default,pd.html?clr=White",8.5,"https://asda.scene7.com/is/image/Asda/5059196119534?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,17-18 Yrs,16.0,41914
41915.0,asd_0,Cobalt Cotton Rich School Sweatshirts 2 Pack,"https://direct.asda.com/george/school/jumpers-sweatshirts/cobalt-cotton-rich-school-sweatshirts-2-pack/GEM1122134-122253,default,pd.html?clr=Cobalt",5.0,"https://asda.scene7.com/is/image/Asda/5059191530952?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,3-4 Yrs,5.0,41915
41915.0,asd_0,Cobalt Cotton Rich School Sweatshirts 2 Pack,"https://direct.asda.com/george/school/jumpers-sweatshirts/cobalt-cotton-rich-school-sweatshirts-2-pack/GEM1122134-122253,default,pd.html?clr=Cobalt",5.0,"https://asda.scene7.com/is/image/Asda/5059191530952?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,4-5 Yrs,5.0,41915
41915.0,asd_0,Cobalt Cotton Rich School Sweatshirts 2 Pack,"https://direct.asda.com/george/school/jumpers-sweatshirts/cobalt-cotton-rich-school-sweatshirts-2-pack/GEM1122134-122253,default,pd.html?clr=Cobalt",5.0,"https://asda.scene7.com/is/image/Asda/5059191530952?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,5-6 Yrs,5.0,41915
41915.0,asd_0,Cobalt Cotton Rich School Sweatshirts 2 Pack,"https://direct.asda.com/george/school/jumpers-sweatshirts/cobalt-cotton-rich-school-sweatshirts-2-pack/GEM1122134-122253,default,pd.html?clr=Cobalt",5.0,"https://asda.scene7.com/is/image/Asda/5059191530952?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,6-7 Yrs,7.0,41915
41915.0,asd_0,Cobalt Cotton Rich School Sweatshirts 2 Pack,"https://direct.asda.com/george/school/jumpers-sweatshirts/cobalt-cotton-rich-school-sweatshirts-2-pack/GEM1122134-122253,default,pd.html?clr=Cobalt",5.0,"https://asda.scene7.com/is/image/Asda/5059191530952?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,7-8 Yrs,7.0,41915
41915.0,asd_0,Cobalt Cotton Rich School Sweatshirts 2 Pack,"https://direct.asda.com/george/school/jumpers-sweatshirts/cobalt-cotton-rich-school-sweatshirts-2-pack/GEM1122134-122253,default,pd.html?clr=Cobalt",5.0,"https://asda.scene7.com/is/image/Asda/5059191530952?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,8-9 Yrs,7.0,41915
41915.0,asd_0,Cobalt Cotton Rich School Sweatshirts 2 Pack,"https://direct.asda.com/george/school/jumpers-sweatshirts/cobalt-cotton-rich-school-sweatshirts-2-pack/GEM1122134-122253,default,pd.html?clr=Cobalt",5.0,"https://asda.scene7.com/is/image/Asda/5059191530952?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,9-10 Yrs,7.0,41915
41915.0,asd_0,Cobalt Cotton Rich School Sweatshirts 2 Pack,"https://direct.asda.com/george/school/jumpers-sweatshirts/cobalt-cotton-rich-school-sweatshirts-2-pack/GEM1122134-122253,default,pd.html?clr=Cobalt",5.0,"https://asda.scene7.com/is/image/Asda/5059191530952?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,10-11 Yrs,9.0,41915
41915.0,asd_0,Cobalt Cotton Rich School Sweatshirts 2 Pack,"https://direct.asda.com/george/school/jumpers-sweatshirts/cobalt-cotton-rich-school-sweatshirts-2-pack/GEM1122134-122253,default,pd.html?clr=Cobalt",5.0,"https://asda.scene7.com/is/image/Asda/5059191530952?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,11-12 Yrs,9.0,41915
41915.0,asd_0,Cobalt Cotton Rich School Sweatshirts 2 Pack,"https://direct.asda.com/george/school/jumpers-sweatshirts/cobalt-cotton-rich-school-sweatshirts-2-pack/GEM1122134-122253,default,pd.html?clr=Cobalt",5.0,"https://asda.scene7.com/is/image/Asda/5059191530952?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,12-13 Yrs,9.0,41915
41915.0,asd_0,Cobalt Cotton Rich School Sweatshirts 2 Pack,"https://direct.asda.com/george/school/jumpers-sweatshirts/cobalt-cotton-rich-school-sweatshirts-2-pack/GEM1122134-122253,default,pd.html?clr=Cobalt",5.0,"https://asda.scene7.com/is/image/Asda/5059191530952?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,13-14 Yrs,9.0,41915
41915.0,asd_0,Cobalt Cotton Rich School Sweatshirts 2 Pack,"https://direct.asda.com/george/school/jumpers-sweatshirts/cobalt-cotton-rich-school-sweatshirts-2-pack/GEM1122134-122253,default,pd.html?clr=Cobalt",5.0,"https://asda.scene7.com/is/image/Asda/5059191530952?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,14-15 Yrs,9.0,41915
41915.0,asd_0,Cobalt Cotton Rich School Sweatshirts 2 Pack,"https://direct.asda.com/george/school/jumpers-sweatshirts/cobalt-cotton-rich-school-sweatshirts-2-pack/GEM1122134-122253,default,pd.html?clr=Cobalt",5.0,"https://asda.scene7.com/is/image/Asda/5059191530952?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,15-16 Yrs,9.0,41915
41916.0,asd_0,White Boys Regular Fit Short Sleeve School Shirt 2 Pack,"https://direct.asda.com/george/school/boys-school-shirts/white-boys-regular-fit-short-sleeve-school-shirt-2-pack/GEM1087996-23619,default,pd.html?clr=White",3.5,"https://asda.scene7.com/is/image/Asda/5059196119718?hei=600&wid=450&qlt=85&fmt=pjpg&resmode=sharp2&op_usm=1.1,0.5,0,0&defaultimage=default_details_George_rd",,5-6 Yrs,3.5,41916
